user_id,created_at,user_screen_name,comment,label,sentiment_score
3891578359,Sun Mar 17 16:13:35 +0800 2024,Lucky-b-J,我都想去薅羊毛的呢是真的很不错的呀,2,0.930576115
2310260940,Sun Mar 17 16:13:39 +0800 2024,娇娇宝贝126_305,好优惠啊,2,0.670007515
2499626870,Sun Mar 17 16:13:40 +0800 2024,许愿瓶-2014,博主说的简直太有道理了，我真的特别支持,2,0.226485141
5081145353,Sun Mar 17 16:13:41 +0800 2024,我们分手的第N天,我是真的很喜欢这样的,2,0.859320596
3207322547,Sun Mar 17 16:13:43 +0800 2024,恋爱脑的男朋友123,博主说的也太对了吧,2,0.26735441
3879784615,Sun Mar 17 16:13:48 +0800 2024,不抽烟却爱烟的女人,发现马怎么好啊？我还没有好过的呀,2,0.729894975
5295348598,Sun Mar 17 16:13:58 +0800 2024,痕陌0_3321,我也喜欢这种群 不用花钱去买好的东西,2,0.244637466
3300328995,Sun Mar 17 16:14:01 +0800 2024,我是你的大马哥,真的可以不花钱购买东西吗,2,0.241801545
5093324475,Sun Mar 17 16:14:07 +0800 2024,温柔范L栗源_244,怎么进这样的群的？有没有人拉我一下？,2,0.185132474
3930674153,Sun Mar 17 16:14:21 +0800 2024,拉我一起掉星星x,那就让我们一起进一下吧，我觉得就是非常棒,2,0.94531262
2632758000,Sun Mar 17 16:14:32 +0800 2024,一-根-烟-,不得不说，这也太优惠了,2,0.249996902
7110492041,Sun Mar 17 16:14:33 +0800 2024,爱猫的萌货,羊毛的话我也非常想薅，能不能带带我,2,0.441234225
2590247417,Sun Mar 17 16:15:14 +0800 2024,终年不遇s,那我肯定是非常喜欢的呀,2,0.665065736
2307031107,Sun Mar 17 16:15:27 +0800 2024,青春是道菜,那肯定是要理性消费,2,0.693132541
3753933165,Sun Mar 17 16:15:35 +0800 2024,人生总有不如gh,这真的是很多的呀,2,0.728092685
2526921125,Sun Mar 17 16:15:38 +0800 2024,落叶还_152,他们确实给我们带来了很多的免单,2,0.537029924
1869884793,Sun Mar 17 16:16:54 +0800 2024,小面包吴强_258,薅羊毛最高的境界啊，不花钱,2,0.117706372
7403974937,Sun Mar 17 16:44:14 +0800 2024,归舟199310,突然爱上了，怎么办,3,0.564290244
1934826371,Sun Mar 17 16:44:14 +0800 2024,武冈风韵,不错啊宝,3,0.905157738
1633196100,Sun Mar 17 16:44:15 +0800 2024,夏翔------,支持你 加油！！！,3,0.770738014
2168767810,Sun Mar 17 16:44:15 +0800 2024,无人熟识猫人,偶支持下了。,3,0.638416003
5657124974,Sun Mar 17 16:44:15 +0800 2024,只是一无是处,我会继续 围观的。,3,0.7703059
1811615032,Sun Mar 17 16:44:15 +0800 2024,Poison丨T丶小陌,必须赞一个，不然我会后悔的。,3,0.850747276
1390939590,Sun Mar 17 16:44:15 +0800 2024,酷酷酷唧唧,支持你,3,0.626712329
2281245652,Sun Mar 17 16:44:15 +0800 2024,承接_家具安装维修拆装服务,不错啊宝,3,0.905157738
1407842021,Sun Mar 17 16:44:15 +0800 2024,steven667788,很用心啊，支持你，继续努力 支持你,3,0.967247043
7308821410,Sun Mar 17 16:44:15 +0800 2024,Story屲,感谢博主让我涨知识了,3,0.971274697
7353678060,Sun Mar 17 16:44:15 +0800 2024,和崽崽们一起进步,必须赞一个，不然我会后悔的。,3,0.850747276
7337686403,Sun Mar 17 16:44:15 +0800 2024,缘起198303,只要有我的评论在，这博文必火,3,0.632362995
7203228002,Sun Mar 17 16:44:15 +0800 2024,用户7203228002,真的很不错,3,0.942151497
7260882101,Sun Mar 17 16:44:15 +0800 2024,T-Tony带水,哇哦,3,0.526232782
5822891319,Sun Mar 17 16:44:15 +0800 2024,嘟嘟LYC,你真棒， 很美哦，值得一赞,3,0.996726796
7276870538,Sun Mar 17 16:44:15 +0800 2024,給卟了嘚拥抱,无论如何，先支持一波！！,3,0.393175288
7404923410,Sun Mar 17 16:44:15 +0800 2024,一个小小的白月光,无论如何，先支持一波！！,3,0.393175288
7407516139,Sun Mar 17 16:44:15 +0800 2024,左眼见鬼了,一定会支持到底的。,3,0.609824878
7764692592,Sun Mar 17 16:44:15 +0800 2024,小陆儿2037,只有绝对的努力。,3,0.561607105
7646498702,Sun Mar 17 16:44:15 +0800 2024,用户7646498702,千帆过尽，归来仍是少年,3,0.994470556
7384599133,Sun Mar 17 16:44:15 +0800 2024,安静呢-,安排起来，转走,3,0.53234162
7385390740,Sun Mar 17 16:44:15 +0800 2024,柒之约定,好特别啊！支持你们！,3,0.799819801
6045774937,Sun Mar 17 16:44:15 +0800 2024,铅笔划不出的界限199002,做鬼脸]哈哈，,3,0.590636269
6055346705,Sun Mar 17 16:44:15 +0800 2024,一只懒惰的小猫,感谢博主让我涨知识了,3,0.971274697
7419723778,Sun Mar 17 16:44:15 +0800 2024,达不刘公主,关注点一下没毛病,3,0.680384759
5863073047,Sun Mar 17 16:44:15 +0800 2024,赵源灏,必须赞一个，不然我会后悔的。,3,0.850747276
3191458363,Sun Mar 17 16:44:15 +0800 2024,追风筝的孩子不要再见-,你继续努力！！,3,0.410186831
5641965380,Sun Mar 17 16:44:15 +0800 2024,我是gs啊,博主这是谁给你的文才写的那么好,3,0.671877269
7538254863,Sun Mar 17 16:44:15 +0800 2024,是不凡样紫,爱你呦，,3,0.471519165
7312949869,Sun Mar 17 16:44:15 +0800 2024,Yrainy003,支持博主,3,0.6696765
6076841082,Sun Mar 17 16:44:15 +0800 2024,熙-zsx,选择一种姿态,3,0.97490043
7432650577,Sun Mar 17 16:44:15 +0800 2024,一只暴躁余,好特别啊！支持你们！,3,0.799819801
5680995553,Sun Mar 17 16:44:15 +0800 2024,隔壁老边200705,博主说的有道理啊,3,0.501246222
7300013487,Sun Mar 17 16:44:15 +0800 2024,用户7300013487,做鬼脸]哈哈，,3,0.590636269
7240981542,Sun Mar 17 16:44:15 +0800 2024,emmm哈哈嘿嘿,感谢博主用心去创作了这篇博文,3,0.993962453
7395805906,Sun Mar 17 16:44:15 +0800 2024,苏洛_辞,喜欢的不得了哦。,3,0.699459094
6017364461,Sun Mar 17 16:44:15 +0800 2024,用户99813019,必须赞一个，不然我会后悔的。,3,0.850747276
7360137217,Sun Mar 17 16:44:15 +0800 2024,偏爱性极致温柔,很用心,3,0.891956323
7031783278,Sun Mar 17 16:44:15 +0800 2024,春哥哥Oo,摸摸头 少年赤子之心。,3,0.985105684
7369422649,Sun Mar 17 16:44:15 +0800 2024,唉-就是浪儿,哎呀，不支持怎么行呢,3,0.492997408
7496291319,Sun Mar 17 16:44:15 +0800 2024,姑宏卿,感觉很不错，一定会支持到底的。,3,0.946533111
7393893411,Sun Mar 17 16:44:15 +0800 2024,24K纯帅199611,已经收藏了！,3,0.734104046
5680128279,Sun Mar 17 16:44:15 +0800 2024,段篇的记忆,支持你 加油！！！,3,0.770738014
1904161123,Sun Mar 17 16:44:15 +0800 2024,砂河小姜,后续有吗，好心人分享下,3,0.934417724
7464081901,Sun Mar 17 16:44:15 +0800 2024,离离呗L,加油,3,0.904761905
7531506090,Sun Mar 17 16:44:15 +0800 2024,满天星河233,很用心哦,3,0.891956323
6064441516,Sun Mar 17 16:44:15 +0800 2024,麻烦闭嘴吧,挺好的,3,0.828424622
7534811541,Sun Mar 17 16:44:15 +0800 2024,鸣结,博主很不错！！,3,0.847533651
6082245522,Sun Mar 17 16:44:15 +0800 2024,阿丶涛丨,前程似锦,3,0.5
6081980935,Sun Mar 17 16:44:15 +0800 2024,Ineed铲屎官,我很喜欢，转给朋友看看喽。,3,0.945289699
5478671073,Sun Mar 17 16:44:15 +0800 2024,x肖梦桃,啥也不说了，随手就是10086个赞！,3,0.681784704
7488232482,Sun Mar 17 16:44:15 +0800 2024,嘟嘟嘀嗒嘟,不错呦,3,0.170249544
1540987511,Sun Mar 17 16:44:15 +0800 2024,光头00000,嗯，不错，赞一个,3,0.982845634
7034741412,Sun Mar 17 16:44:15 +0800 2024,陌上浮灵,值得我用心去看完,3,0.96343625
2118537127,Sun Mar 17 16:44:15 +0800 2024,SSl-薛大亮,辛苦了！,3,0.82
7386702076,Sun Mar 17 16:44:15 +0800 2024,行路s,不错呦,3,0.170249544
7211730528,Sun Mar 17 16:44:15 +0800 2024,不要生气嘛a,支持你 加油！！！,3,0.770738014
7501470415,Sun Mar 17 16:44:15 +0800 2024,H凉小峰,是来支持的。,3,0.626712329
7241816856,Sun Mar 17 16:44:15 +0800 2024,fisher是真的稳_,支持一下,3,0.626712329
7421983439,Sun Mar 17 16:44:15 +0800 2024,晋江渣作者景航,哇哦,3,0.526232782
7522767952,Sun Mar 17 16:44:15 +0800 2024,俏妞妞1013,看完必须赞一下，感谢博主！,3,0.984092641
7701155582,Sun Mar 17 16:44:15 +0800 2024,难斯恩,这真的不错！,3,0.897739917
2506646383,Sun Mar 17 16:44:15 +0800 2024,_Icy-Le覀e,感谢分享,3,0.895802374
7003353586,Sun Mar 17 16:44:15 +0800 2024,你脸红了啊717,顶一个 真棒,3,0.501423864
6011261330,Sun Mar 17 16:44:15 +0800 2024,微笑晚晴200806,[爱橙橙],3,0.151996401
1049851264,Sun Mar 17 16:44:15 +0800 2024,木木821008,支持博主,3,0.6696765
7512194228,Sun Mar 17 16:44:15 +0800 2024,小取舍_,真的很好哎 支持你哦,3,0.88318643
6013851107,Sun Mar 17 16:44:15 +0800 2024,大久很南,感觉非常不错,3,0.871492196
6028798882,Sun Mar 17 16:44:15 +0800 2024,章鱼的丸子j,感觉很不错，一定会支持到底的。,3,0.946533111
2739517915,Sun Mar 17 16:44:15 +0800 2024,白秒光年,铁粉来报道！！！,3,0.387380964
5925214368,Sun Mar 17 16:44:15 +0800 2024,痞人我的天哪,你真棒， 很美哦，值得一赞,3,0.996726796
1934701257,Sun Mar 17 16:44:15 +0800 2024,小胖纸夨,还有这样的,3,0.526232782
5931070700,Sun Mar 17 16:44:15 +0800 2024,雨落微凉夜清凉,感觉自己不赞一个不行啊。,3,0.653553922
3102152704,Sun Mar 17 16:44:15 +0800 2024,nqwsjmyjdwslvko,爱你呦，,3,0.471519165
6053558203,Sun Mar 17 16:44:15 +0800 2024,孤梦星宿,加油吧，相信你越来越好,3,0.954538414
5351378252,Sun Mar 17 16:44:15 +0800 2024,鬼哥o0,真的是,3,0.611111111
6013507201,Sun Mar 17 16:44:15 +0800 2024,他说Stay,永远支持你,3,0.768451808
3518037744,Sun Mar 17 16:44:15 +0800 2024,子腾哦鸡酱,归来仍是少年,3,0.995019097
6017933100,Sun Mar 17 16:44:15 +0800 2024,仗剑煨红颜,真的很好哎 支持你哦,3,0.88318643
6013595633,Sun Mar 17 16:44:15 +0800 2024,gdx56794,来了来了,3,0.833333333
5310433379,Sun Mar 17 16:44:15 +0800 2024,女王随遇而安,不错,3,0.861213235
1460435990,Sun Mar 17 16:44:15 +0800 2024,货车桂Bxx23x,感谢分享 辛苦了！,3,0.972421434
5326693939,Sun Mar 17 16:44:15 +0800 2024,宝宝93939,看完必须赞一下，感谢博主！,3,0.984092641
1816900882,Sun Mar 17 16:44:15 +0800 2024,春语黄,顶一个 真棒,3,0.501423864
3764610293,Sun Mar 17 16:44:15 +0800 2024,无涯392,额,3,0.583333333
7299254301,Sun Mar 17 16:44:15 +0800 2024,匠师熙百工,我也这么觉得 涨知识啦！,3,0.93287091
7028633476,Sun Mar 17 17:24:59 +0800 2024,ChingHan韩宇桢,喜欢的不得了哦。,4,0.699459094
1390939590,Sun Mar 17 17:24:59 +0800 2024,酷酷酷唧唧,永远支持你！,4,0.768451808
1865003425,Sun Mar 17 17:24:59 +0800 2024,Loca的小信仰,不错的,4,0.861213235
1932765165,Sun Mar 17 17:24:59 +0800 2024,Terryxu000111,是来支持的。,4,0.626712329
7350895768,Sun Mar 17 17:24:59 +0800 2024,四夕seven,真的很不错,4,0.942151497
1773555780,Sun Mar 17 17:24:59 +0800 2024,用户lut5nhwfrm,永远支持你,4,0.768451808
6041949279,Sun Mar 17 17:24:59 +0800 2024,张淑花VM,实在太特么好看了 我都忘记吃晚饭了,4,0.498518845
1834522374,Sun Mar 17 17:24:59 +0800 2024,道道璇,很用心啊，支持你，继续努力 支持你,4,0.967247043
7462577398,Sun Mar 17 17:24:59 +0800 2024,ssbilhdeg,鼓掌 鼓掌  鼓掌,4,0.965307054
6006706000,Sun Mar 17 17:24:59 +0800 2024,乄勿雨,要给点个赞啊，不然都对不起自己 我一向都是很善良的支持的。,4,0.997838798
7339743831,Sun Mar 17 17:24:59 +0800 2024,收了几百年破烂的谢,必须支持的观点,4,0.696107972
7548873068,Sun Mar 17 17:24:59 +0800 2024,伤心小年糕Hha,不错的,4,0.861213235
7213408121,Sun Mar 17 17:24:59 +0800 2024,燕茹娜冰,喜欢的不得了哦。,4,0.699459094
7484716304,Sun Mar 17 17:24:59 +0800 2024,梓潼寒冰晴,无论如何，先支持一波！！,4,0.393175288
7742960676,Sun Mar 17 17:24:59 +0800 2024,茶客是真的chuckforreal,这条热了！！！快上去,4,0.207528748
6084071140,Sun Mar 17 17:24:59 +0800 2024,小范呆呆,这博文相当的给力!!!,4,0.458944454
7207379010,Sun Mar 17 17:24:59 +0800 2024,青禾0123,我开始喜欢博主了！！！！！！！,4,0.336002893
7625569795,Sun Mar 17 17:24:59 +0800 2024,可爱至极shanshui,不错的,4,0.861213235
1897054225,Sun Mar 17 17:24:59 +0800 2024,叫我聪少就好_722,一起努力共同进步 被标题吸引到啦,4,0.645249504
7361259309,Sun Mar 17 17:24:59 +0800 2024,左又右er,瞬间觉得被福利包围的感觉~,4,0.997486474
7288978031,Sun Mar 17 17:24:59 +0800 2024,沧orchid玉,一定会支持到底的。,4,0.609824878
6164153346,Sun Mar 17 17:24:59 +0800 2024,此生无悔小盆友233,可以可以啊 什么也不说了，以后我就是你铁粉了 ！,4,0.233177492
5509254413,Sun Mar 17 17:24:59 +0800 2024,豫风ing,后续有吗，好心人分享下,4,0.934417724
5657368746,Sun Mar 17 17:24:59 +0800 2024,石仔麻麻l,谢谢分享,4,0.850303632
6283612141,Sun Mar 17 17:24:59 +0800 2024,Mc酒予友,只要有我的评论在，这博文必火,4,0.632362995
7524686499,Sun Mar 17 17:24:59 +0800 2024,李性对待,选择一种姿态,4,0.97490043
7001370223,Sun Mar 17 17:24:59 +0800 2024,是大宣嘛,涨知识啦！,4,0.93287091
7271420703,Sun Mar 17 17:24:59 +0800 2024,Liangking2333,一起努力共同进步,4,0.634920635
7329475828,Sun Mar 17 17:24:59 +0800 2024,Us断西3_oQ,加油 ?看完必须赞一下！,4,0.99542253
1766531721,Sun Mar 17 17:24:59 +0800 2024,不再见快乐1221_292,涨知识啦！,4,0.93287091
5913931805,Sun Mar 17 17:24:59 +0800 2024,宋轩想当vj,支持博主,4,0.6696765
7636174139,Sun Mar 17 17:24:59 +0800 2024,yiyuyuno,真的很好哎 支持你哦,4,0.88318643
6093554443,Sun Mar 17 17:24:59 +0800 2024,郑大大爱抽风,我又get到了,4,0.526232782
1939673464,Sun Mar 17 17:24:59 +0800 2024,烽火照高台迢递绝浮埃,可以可以啊,4,0.526232782
7186065261,Sun Mar 17 17:24:59 +0800 2024,麻辣蜕变lv,继续加油,4,0.904761905
7195027201,Sun Mar 17 17:24:59 +0800 2024,hjshjshjs0505,感觉非常不错,4,0.871492196
7266798728,Sun Mar 17 17:24:59 +0800 2024,巷东2019,说的很对,4,0.542995334
1007969603,Sun Mar 17 17:24:59 +0800 2024,爱娜山_195,不错的,4,0.861213235
3152447540,Sun Mar 17 17:24:59 +0800 2024,王者章鱼e,赞一个[被电],4,0.861851504
7076727995,Sun Mar 17 17:24:59 +0800 2024,edenzhp,博主 博主你最棒！,4,0.970761906
1973858475,Sun Mar 17 17:24:59 +0800 2024,酷仙女-,加油，我支持你！！！,4,0.770738014
7523494504,Sun Mar 17 17:24:59 +0800 2024,美栗亭,加油,4,0.904761905
7605516356,Sun Mar 17 17:24:59 +0800 2024,靓坤201208,真的是,4,0.611111111
5448914541,Sun Mar 17 17:24:59 +0800 2024,寻找几米阳光987,必须要支持一下,4,0.626712329
1585212055,Sun Mar 17 17:24:59 +0800 2024,手机用户1585212055,感觉很不错,4,0.9263682
6153127178,Sun Mar 17 17:24:59 +0800 2024,hejiaping啊,选择一种姿态,4,0.97490043
6026454474,Sun Mar 17 17:24:59 +0800 2024,_叮清美,还行~支持这样的,4,0.794916237
1136400033,Sun Mar 17 17:24:59 +0800 2024,勾兑你的西瓜,你们呢？,4,0.526232782
6099977559,Sun Mar 17 17:24:59 +0800 2024,七分钟等待,真不错，顶了,4,0.873718994
6094614704,Sun Mar 17 17:24:59 +0800 2024,哈哈让他回家了,[好运超崽],4,0.473767218
1743371122,Sun Mar 17 17:24:59 +0800 2024,低B天才_459,加油吧，相信你越来越好,4,0.954538414
1749139810,Sun Mar 17 17:24:59 +0800 2024,杨敏199503,感觉非常不错,4,0.871492196
6038684934,Sun Mar 17 17:24:59 +0800 2024,Mr灬secret,这样就是我最爱的，,4,0.9375
1133765444,Sun Mar 17 17:24:59 +0800 2024,风尘的水瓶座,哇塞，,4,0.432432432
7270750613,Sun Mar 17 17:24:59 +0800 2024,中秋月饼吃月亮,关注点一下没毛病,4,0.680384759
1802170963,Sun Mar 17 17:24:59 +0800 2024,巫衍媛tw,支持一下,4,0.626712329
7448170789,Sun Mar 17 17:24:59 +0800 2024,ZHENN-,这绝对是最棒的,4,0.957930038
6041059794,Sun Mar 17 17:24:59 +0800 2024,冯华健f,额,4,0.583333333
5418935264,Sun Mar 17 17:24:59 +0800 2024,张贵荣2050,不错呦,4,0.170249544
7439527120,Sun Mar 17 17:24:59 +0800 2024,二十七1205,必须要支持一下,4,0.626712329
6169356598,Sun Mar 17 17:24:59 +0800 2024,欣冉她爹,所以值得去分享,4,0.950510714
7718258864,Sun Mar 17 17:24:59 +0800 2024,再见吧早八,很用心啊，支持你，继续努力 支持你,4,0.967247043
7356740741,Sun Mar 17 17:24:59 +0800 2024,无聊看番,很喜欢这个，不错,4,0.960192438
5844590827,Sun Mar 17 17:24:59 +0800 2024,筱梦TaT,这绝对是最棒的,4,0.957930038
1919667835,Sun Mar 17 17:24:59 +0800 2024,芜祢卟荇,后续有吗，好心人分享下,4,0.934417724
1272264272,Sun Mar 17 17:24:59 +0800 2024,路上仁_855,谢谢分享,4,0.850303632
6048894717,Sun Mar 17 17:24:59 +0800 2024,孤独终老-200502,永远支持你,4,0.768451808
6031672330,Sun Mar 17 17:24:59 +0800 2024,哈哈弓长木灬,要给点个赞啊，不然都对不起自己 我一向都是很善良的支持的。,4,0.997838798
